Issue ID,Issue Summary,Issue Description,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33,R34,R35,R36,R37,R38,R39,R40,R41,R42,R43,R44,R45,R46,R47,R48,R49,R50,R51,R52,R53,R54,R55,R56,R57,R58,R59,R60,R61,R62,R63,R64,R65,R66,R67,R68,R69,R70,R71
MDL-63446,Policy Management/Assignment - Apply Policies to Users through Cohort Selection,"Enhance the Policy Management functionality to allow site policies to apply to members of specified cohort(s) only.



Configured policies will be shown to users who are members of the specified cohorts, but will not be displayed to other users.



Specifically, when creating/editing a policy on the /admin/tool/policy/editpolicydoc.php page, a ""Select cohorts"" option should be added, much like Course > Participants > Enrol users when the ""Cohort Enrolments"" enrolment method is enabled in a course.



Implementing the functionality that is presented to the user from /enrol/manual/classes/enrol_users_form.php:105 into /admin/tool/policy/classes/form/policydoc.php:73 seems like the starting requirement for such functionality.



This would allow site administrators to create/manage cohorts and apply policies to subsets of users, such as cohorts like ""All Staff"" or ""All Students"", or to meet requirements mentioned on the Policy plugin page [https://moodle.org/plugins/tool_policy] in a comment by [Derek Chaplin|https://moodle.org/user/view.php?id=1854722&course=1] on June 6, 2018: 



{quote} 

Great plugin! It has worked very well for our website but it would be nice if you could apply it to a specific group of users by cohort or country or language as different policies can apply for different regions. For instance, our Asian group has a different set of usage policies than our North American users. 



For simplicity, it would probably be easier to add the capability to choose it by cohort or group. 



Thanks again for this plugin! 

{quote} 



Alternatively (or additionally) similar functionality might be obtained by applying policies according to user role, but this would introduce significant complexity.



For example, by applying roles defined at the site context, or category context, etc. or perhaps even a role independent of context level - such as all users with a ""Teacher"" role, regardless of whether that be defined at a site context, category context level or a course context level.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63448,Random unit test failures with core_message privacy provider (take #2),"This is a followup of MDL-62393, where some random failures were already fixed but, still, [see last comments|https://tracker.moodle.org/browse/MDL-62393?focusedCommentId=628661&page=com.atlassian.jira.plugin.system.issuetabpanels:comment-tabpanel#comment-628661], there is some randomness happening.



{code}

core_message_privacy_provider_testcase::test_export_for_context_with_messages

Failed asserting that two strings are equal.

--- Expected

+++ Actual

@@ @@

-'Yes'

+'No'



/var/www/html/message/tests/privacy_provider_test.php:270

/var/www/html/lib/phpunit/classes/advanced_testcase.php:80

{code}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63495,Extend privacy API to support multi-user operations,"As part of MDL-62560 we need to support the following operations:

# determining the list of users in a context

# deleting multiple users within a single context",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63496,Support for per-role deletion in the dataprivacy tool,Add support for graduated deletion of user data depending upon user role.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63497,Add support for removal of context users - multiple components,"Add support to identify and remove users in a context for the following components:

* block_html

* tool_dataprivacy

* mod_chat

* mod_data

* mod_glossary

* mod_feedback

* mod_lesson",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63500,Add support for removal of context users - core_group and friends,"Add support to identify and remove users in a context for core_group, enrol_meta and enrol_cohort.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63526,Improve the user data retention summary to show individual modules as belonging to activities.,The individual mod defaults are show after blocks and seem a bit disconnected. The display could be improved to show that these modules belong to activities.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63530,Add support for removal of context users - core_notes,Add support to identify and remove users in a context for core_notes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63554,Add support for removal of context users - cachestores,Add support to identify and remove users in a context for cachestore_*.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63558,Add support for removal of context users - portfolios,Add support to identify and remove users in a context for portfolio_*.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63564,Add support for removal of context users - core_question + mod_quiz,Add support to identify and remove users in a context for core_question and mod_quiz.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63566,Display core_userlist validation in data registry,"Display whether a component implements the core_userlist provider when it should.



I think this needs to be defined for any component implementing the {{core_user_data_provider}} but we need to confirm that is correct.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63572,Add support for removal of context users - profilefield_checkbox,Add support to identify and remove users in a context for profilefield_checkbox.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63575,Add support for removal of context users - profilefield_datetime,"Add support to identify and remove users in a context for

profilefield_datetime.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63579,Comment does not provide a way for other components to fetch a user's data,"Instead of directly joining the comments table, there should be a comment provider method equivalent to \core_rating\privacy\provider::get_sql_join, which allows this to be fetched.



Examples of affected methods are provider::get_contexts_for_userid methods for mod_data and mod_glossary.



Once created, affected provider::get_contexts_for_userid methods will need to be found and corrected.



There are also some provider::get_contexts_for_userid methods that join the rating table directly, instead of using the rating provider's get_sql_join method, which should be fixed at the same time (for example, mod_data).",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63586,Add support for removal of context users - profilefield_menu,Add support to identify and remove users in a context for profilefield_menu.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63587,Add support for removal of context users - profilefield_text,Add support to identify and remove users in a context for profilefield_text.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63588,Add support for removal of context users - profilefield_textarea,Add support to identify and remove users in a context for profilefield_textarea.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63595,Add support for removal of context users - mod_quiz,Add support to identify and remove users in a context for mod_quiz.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63619,Inheritance does not work as it should,"Whilst writing testing instructions for MDL-63496 I have discovered that purpose and category inheritance do not work in the intended way.



Where the purpose, or the category, are set to 'Inherit', this should inherit from the parent context.

What is happening is that it is inheriting from the parent context _type_.

Consider the following scenario:



h2. Purposes

# Example - retention period 5 years

# Some other - retention period 3 years

# Education - retention period 1 year



h3. Activity explicitly set to ""Inherit""

A site has a purpose set to ""{{Example}}""

A course category has a purpose set to ""{{Some other}}"" 

A course within it has a purpose set of ""{{Education}}""

A forum within that course is configured to ""{{Inherit}}""



h4. Expected

The forum is actively set to Inherit

The forum will inherit from the course, and have an effective value of ""{{Education}}"" (1 year)



h4. Actual

(/) The forum inherits from the course, and has an effective value of ""{{Education}}"" (1 year)





h3. Activity instance not explicitly set

A site has a purpose set to ""{{Example}}""

A course category has a purpose set to ""{{Some other}}"" 

A course within it has a purpose set of ""{{Education}}""

A forum within it has no purpose set

The default for activity modules is set to ""Inherit"" (the default).



h4. Expected

The forum will default receive the ""Inherit"" value from the activity module default.

The forum will then inherit from the course, and have an effective value of ""{{Education}}"" (1 year)



h4. Actual

(/) The forum gains the ""{{Inherit}}"" value from the default for activity modules.

(x) The forum inherits from the the default for courses (Not set to ""{{Inherit}}"")

(x) The forum inherits from the the default for course categories (Not set to ""{{Inherit}}"")

(x) The forum inherits from the the default for the Site (Set to {{Example}} (5 years))



h3. Explanation

When calculating the inheritance via the defaults system, we are looking up the context level tree rather than inheriting from the parent. i.e. we first check the forum itself, then fall back on the default for the {{context_module}}, then the default for {{context_course}}, then {{context_coursecat}}, and finally {{context_system}}.



The ""Inherit"" option should behave identically in both scenarios.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63624,Add support for removal of context users - tool_cohortroles,Add support to identify and remove users in a context for tool_cohortroles.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63626,mod_quiz\privacy\provider::get_contexts_for_userid error when no quiz attempt,mod_quiz\privacy\provider::get_contexts_for_userid does not work well when there is no attempt in the quiz at all.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63632,Forum provider not deleting data for users who did not create the discussion,"I've discovered that we do not correctly delete some data if a user did not post the discussion.



Although we have copious unit tests, we don't test this particular case yet (grr).",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63634,Add support for removal of context users - enrol_paypal,Add support to identify and remove users in a context for enrol_paypal.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63639,Add support for removal of context users - core_fileconverter,Add support to identify and remove users in a context for core_fileconverter.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63640,Add support for removal of context users - core_files,Add support to identify and remove users in a context for core_files.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63644,Erroneous query in enrol_paypal\privacy\provider::get_contexts_for_userid,"The sql query in enrol_paypal\privacy\provider::get_contexts_for_userid is not correct.



The LEFT JOIN in the query should change to INNER JOIN and the AND in the join condition should change to OR.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63647,Add support for removal of context users - enrol_flatfile,Add support to identify and remove users in a context for enrol_fatfile.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63649,Add support for removal of context users - enrol_lti,Add support to identify and remove users in a context for enrol_lti.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDL-63656,Add support for removal of context users - tool_messageinbound,Add support to identify and remove users in a context for tool_messageinbound.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
